Step_1,Step_2,Step_3,Step_4,Step_5,Step_6
[0.0108604],[0.01085903],[0.01085766],[0.01085628],[0.01085491],[0.01085354]
[0.01084807],[0.0108497],[0.01085132],[0.01085295],[0.01085458],[0.0108562]
[0.01085955],[0.01085442],[0.0108493],[0.01084418],[0.01083906],[0.01083394]
[0.01081264],[0.01081802],[0.0108234],[0.01082878],[0.01083417],[0.01083956]
[0.0108721],[0.01087634],[0.01088058],[0.01088482],[0.01088906],[0.0108933]
[0.0109158],[0.01091592],[0.01091603],[0.01091615],[0.01091626],[0.01091638]
[0.01092434],[0.01093169],[0.01093906],[0.01094643],[0.0109538],[0.01096118]
[0.01099291],[0.01098557],[0.01097824],[0.01097091],[0.01096359],[0.01095627]
[0.01091424],[0.01091068],[0.01090713],[0.01090357],[0.01090002],[0.01089647]
[0.01087326],[0.0108688],[0.01086435],[0.01085989],[0.01085544],[0.01085099]
[0.01083637],[0.01084532],[0.01085428],[0.01086325],[0.01087222],[0.0108812]
[0.01093433],[0.01093968],[0.01094505],[0.01095041],[0.01095578],[0.01096115]
[0.01098754],[0.01098556],[0.01098357],[0.01098159],[0.0109796],[0.01097762]
[0.01096864],[0.01097037],[0.0109721],[0.01097382],[0.01097555],[0.01097728]
[0.01099188],[0.01099708],[0.01100228],[0.01100749],[0.01101269],[0.01101791]
[0.01105992],[0.01107383],[0.01108775],[0.01110169],[0.01111565],[0.01112962]
[0.01121552],[0.0112266],[0.0112377],[0.0112488],[0.01125992],[0.01127105]
[0.01131831],[0.01130698],[0.01129567],[0.01128437],[0.01127308],[0.0112618]
[0.01119515],[0.01118694],[0.01117874],[0.01117054],[0.01116235],[0.01115417]
[0.01110794],[0.01110432],[0.01110069],[0.01109707],[0.01109345],[0.01108983]
[0.01106353],[0.01105613],[0.01104873],[0.01104134],[0.01103395],[0.01102656]
[0.01097788],[0.01096802],[0.01095816],[0.01094832],[0.01093848],[0.01092865]
[0.01087862],[0.01088014],[0.01088167],[0.0108832],[0.01088473],[0.01088625]
[0.01089066],[0.01088706],[0.01088345],[0.01087984],[0.01087624],[0.01087264]
[0.01086284],[0.01087229],[0.01088175],[0.01089121],[0.01090069],[0.01091017]
[0.01095885],[0.01095695],[0.01095504],[0.01095313],[0.01095123],[0.01094932]
[0.01094133],[0.01094359],[0.01094585],[0.01094811],[0.01095036],[0.01095262]
[0.01095814],[0.0109514],[0.01094466],[0.01093793],[0.0109312],[0.01092447]
[0.01087533],[0.01086274],[0.01085016],[0.0108376],[0.01082505],[0.01081252]
[0.01074843],[0.01075198],[0.01075554],[0.01075909],[0.01076265],[0.01076621]
[0.01079916],[0.01081317],[0.0108272],[0.01084124],[0.0108553],[0.01086938]
[0.01093211],[0.01092007],[0.01090803],[0.01089601],[0.01088401],[0.01087201]
[0.01079841],[0.01078721],[0.01077603],[0.01076485],[0.01075369],[0.01074254]
[0.01067446],[0.01066399],[0.01065352],[0.01064306],[0.01063261],[0.01062218]
[0.01055443],[0.0105402],[0.01052599],[0.01051181],[0.01049764],[0.01048349]
[0.01041961],[0.01042718],[0.01043474],[0.01044232],[0.0104499],[0.01045749]
[0.01049462],[0.01049377],[0.01049292],[0.01049207],[0.01049122],[0.01049037]
[0.01048713],[0.01048823],[0.01048932],[0.01049042],[0.01049152],[0.01049261]
[0.01049752],[0.01049675],[0.01049597],[0.0104952],[0.01049443],[0.01049365]
[0.0104779],[0.01046619],[0.01045449],[0.0104428],[0.01043113],[0.01041947]
[0.01035098],[0.01034317],[0.01033538],[0.01032759],[0.0103198],[0.01031202]
[0.0102596],[0.0102475],[0.01023541],[0.01022334],[0.01021128],[0.01019923]
[0.01013816],[0.0101392],[0.01014025],[0.01014129],[0.01014234],[0.01014338]
[0.01015179],[0.0101548],[0.01015782],[0.01016083],[0.01016385],[0.01016687]
[0.01019267],[0.0102028],[0.01021294],[0.01022309],[0.01023325],[0.01024341]
[0.0103098],[0.01032332],[0.01033685],[0.0103504],[0.01036397],[0.01037756]
[0.01044976],[0.01045202],[0.01045428],[0.01045655],[0.01045881],[0.01046107]
[0.0104792],[0.01048592],[0.01049265],[0.01049938],[0.01050612],[0.01051286]
[0.01053872],[0.01052996],[0.01052122],[0.01051248],[0.01050375],[0.01049502]
[0.0104542],[0.01045775],[0.0104613],[0.01046485],[0.0104684],[0.01047195]
[0.01049456],[0.01049904],[0.01050352],[0.010508],[0.01051249],[0.01051698]
[0.01053666],[0.01053333],[0.01053],[0.01052668],[0.01052336],[0.01052003]
[0.01050305],[0.01050311],[0.01050318],[0.01050325],[0.01050332],[0.01050339]
[0.01051186],[0.01051997],[0.0105281],[0.01053623],[0.01054436],[0.0105525]
[0.01059052],[0.01058589],[0.01058126],[0.01057664],[0.01057201],[0.01056739]
[0.01054685],[0.01055039],[0.01055393],[0.01055747],[0.01056102],[0.01056456]
[0.01059532],[0.01060734],[0.01061937],[0.01063142],[0.01064348],[0.01065556]
[0.01071745],[0.01071558],[0.01071371],[0.01071185],[0.01070998],[0.01070811]
[0.01070572],[0.01071304],[0.01072037],[0.0107277],[0.01073503],[0.01074237]
[0.01078372],[0.01078633],[0.01078895],[0.01079156],[0.01079417],[0.01079678]
[0.01082494],[0.01083924],[0.01085355],[0.01086789],[0.01088224],[0.01089662]
[0.01097378],[0.01097472],[0.01097566],[0.0109766],[0.01097754],[0.01097848]
[0.01099558],[0.01100778],[0.01102],[0.01103223],[0.01104447],[0.01105672]
[0.01111295],[0.0111046],[0.01109625],[0.01108791],[0.01107957],[0.01107124]
[0.0110383],[0.01104859],[0.01105888],[0.01106919],[0.0110795],[0.01108983]
[0.01114658],[0.0111492],[0.01115183],[0.01115445],[0.01115708],[0.0111597]
[0.01117007],[0.01116673],[0.0111634],[0.01116007],[0.01115673],[0.0111534]
[0.01113902],[0.01114038],[0.01114175],[0.01114311],[0.01114447],[0.01114583]
[0.01115903],[0.011165],[0.01117099],[0.01117697],[0.01118296],[0.01118895]
[0.01120457],[0.01118823],[0.01117191],[0.01115561],[0.01113934],[0.0111231]
[0.01104043],[0.01104305],[0.01104567],[0.01104829],[0.01105091],[0.01105353]
[0.01107116],[0.01107609],[0.01108103],[0.01108597],[0.01109091],[0.01109586]
[0.01110898],[0.01110057],[0.01109216],[0.01108376],[0.01107537],[0.01106699]
[0.01104404],[0.01106497],[0.01108594],[0.01110695],[0.011128],[0.01114908]
[0.01125425],[0.01124943],[0.01124461],[0.0112398],[0.01123499],[0.01123018]
[0.011206],[0.01120592],[0.01120584],[0.01120576],[0.01120568],[0.0112056]
[0.0112025],[0.0111998],[0.0111971],[0.0111944],[0.01119171],[0.01118901]
[0.01118218],[0.01118909],[0.011196],[0.01120292],[0.01120984],[0.01121677]
[0.01123078],[0.01120984],[0.01118894],[0.01116807],[0.01114725],[0.01112646]
[0.01101857],[0.01101606],[0.01101355],[0.01101104],[0.01100853],[0.01100602]
[0.0109944],[0.01099521],[0.01099602],[0.01099682],[0.01099763],[0.01099844]
[0.01099533],[0.01098819],[0.01098106],[0.01097392],[0.01096679],[0.01095967]
[0.01091953],[0.01091522],[0.0109109],[0.01090659],[0.01090228],[0.01089798]
[0.01087899],[0.01088177],[0.01088456],[0.01088735],[0.01089014],[0.01089293]
[0.0109161],[0.01092503],[0.01093397],[0.01094293],[0.01095188],[0.01096085]
[0.0110066],[0.01100636],[0.01100613],[0.01100589],[0.01100565],[0.01100541]
[0.01101936],[0.01103455],[0.01104976],[0.01106499],[0.01108024],[0.01109551]
[0.01118711],[0.01120299],[0.01121888],[0.01123481],[0.01125075],[0.01126671]
[0.01133576],[0.01132485],[0.01131395],[0.01130306],[0.01129218],[0.01128131]
[0.0112233],[0.01121841],[0.01121352],[0.01120864],[0.01120375],[0.01119887]
[0.0111692],[0.01116345],[0.0111577],[0.01115195],[0.01114621],[0.01114047]
[0.01111465],[0.01111715],[0.01111965],[0.01112216],[0.01112466],[0.01112717]
[0.01114284],[0.01114603],[0.01114923],[0.01115242],[0.01115562],[0.01115882]
[0.01118754],[0.01120024],[0.01121295],[0.01122568],[0.01123842],[0.01125118]
[0.01132436],[0.01133333],[0.01134231],[0.0113513],[0.01136029],[0.01136929]
[0.0114215],[0.01142916],[0.01143681],[0.01144448],[0.01145214],[0.01145982]
[0.01150322],[0.01150823],[0.01151325],[0.01151828],[0.0115233],[0.01152833]
[0.01154254],[0.01153366],[0.01152479],[0.01151593],[0.01150707],[0.01149822]
[0.01146149],[0.01146847],[0.01147546],[0.01148244],[0.01148944],[0.01149643]
[0.01153198],[0.01153275],[0.01153352],[0.0115343],[0.01153507],[0.01153584]
[0.0115495],[0.01155931],[0.01156913],[0.01157895],[0.01158879],[0.01159863]
[0.01164321],[0.01163905],[0.01163489],[0.01163074],[0.01162658],[0.01162242]
[0.01161617],[0.0116307],[0.01164524],[0.0116598],[0.01167437],[0.01168897]
[0.01176086],[0.01176171],[0.01176256],[0.01176341],[0.01176426],[0.01176511]
[0.01177736],[0.01178539],[0.01179342],[0.01180146],[0.0118095],[0.01181755]
[0.01186212],[0.01186645],[0.01187078],[0.01187511],[0.01187944],[0.01188378]
[0.01189843],[0.01189171],[0.01188499],[0.01187828],[0.01187157],[0.01186486]
[0.01183157],[0.01183128],[0.01183099],[0.0118307],[0.01183041],[0.01183012]
[0.01182405],[0.01181942],[0.01181479],[0.01181017],[0.01180555],[0.01180093]
[0.01177446],[0.01177115],[0.01176784],[0.01176453],[0.01176122],[0.01175791]
[0.01174319],[0.01174506],[0.01174692],[0.01174879],[0.01175065],[0.01175252]
[0.01176191],[0.01176192],[0.01176193],[0.01176195],[0.01176196],[0.01176197]
[0.01177121],[0.01178041],[0.01178962],[0.01179883],[0.01180806],[0.01181728]
[0.01186499],[0.01186502],[0.01186504],[0.01186507],[0.0118651],[0.01186513]
[0.0118586],[0.01185193],[0.01184527],[0.01183861],[0.01183196],[0.01182531]
[0.01179074],[0.01179037],[0.01179001],[0.01178964],[0.01178928],[0.01178891]
[0.01179712],[0.01180724],[0.01181737],[0.01182751],[0.01183766],[0.01184782]
[0.01190264],[0.01190447],[0.0119063],[0.01190813],[0.01190996],[0.01191179]
[0.01191441],[0.01190753],[0.01190066],[0.01189379],[0.01188692],[0.01188005]
[0.01184905],[0.01185322],[0.0118574],[0.01186157],[0.01186575],[0.01186993]
[0.01187785],[0.01186405],[0.01185028],[0.01183652],[0.01182277],[0.01180904]
[0.01173038],[0.01172245],[0.01171452],[0.0117066],[0.01169869],[0.01169078]
[0.0116481],[0.01164637],[0.01164463],[0.0116429],[0.01164117],[0.01163943]
[0.01162782],[0.01162535],[0.01162287],[0.0116204],[0.01161793],[0.01161546]
[0.01159792],[0.01159349],[0.01158905],[0.01158462],[0.01158019],[0.01157576]
[0.011554],[0.01155577],[0.01155754],[0.01155932],[0.01156109],[0.01156286]
[0.01155715],[0.01154195],[0.01152677],[0.01151162],[0.01149648],[0.01148136]
[0.01138672],[0.0113723],[0.0113579],[0.01134352],[0.01132915],[0.01131481]
[0.01125322],[0.01126591],[0.01127862],[0.01129135],[0.01130408],[0.01131684]
[0.01138244],[0.01138239],[0.01138235],[0.0113823],[0.01138225],[0.0113822]
[0.01140214],[0.01142236],[0.01144261],[0.0114629],[0.01148323],[0.01150359]
[0.01160765],[0.01160781],[0.01160796],[0.01160812],[0.01160827],[0.01160843]
[0.01161452],[0.01161984],[0.01162517],[0.01163049],[0.01163582],[0.01164116]
[0.01167936],[0.01169091],[0.01170246],[0.01171403],[0.01172561],[0.0117372]
[0.01180393],[0.01181246],[0.01182099],[0.01182953],[0.01183808],[0.01184663]
[0.01188382],[0.0118782],[0.01187258],[0.01186696],[0.01186134],[0.01185573]
[0.0118365],[0.0118454],[0.0118543],[0.01186321],[0.01187212],[0.01188104]
[0.01193332],[0.01194065],[0.01194798],[0.01195532],[0.01196266],[0.01197001]
[0.012006],[0.01200498],[0.01200395],[0.01200292],[0.0120019],[0.01200087]
[0.0120009],[0.01200608],[0.01201126],[0.01201645],[0.01202164],[0.01202683]
[0.01204747],[0.01204187],[0.01203626],[0.01203066],[0.01202507],[0.01201947]
[0.01198209],[0.01197303],[0.01196398],[0.01195494],[0.0119459],[0.01193686]
[0.01189253],[0.01189344],[0.01189436],[0.01189527],[0.01189618],[0.0118971]
[0.01190202],[0.01190236],[0.01190269],[0.01190302],[0.01190336],[0.01190369]
[0.01191203],[0.01191869],[0.01192534],[0.011932],[0.01193867],[0.01194533]
[0.01197929],[0.0119764],[0.01197351],[0.01197063],[0.01196774],[0.01196486]
[0.01196337],[0.01197661],[0.01198986],[0.01200313],[0.01201642],[0.01202972]
[0.01210574],[0.01211391],[0.01212209],[0.01213028],[0.01213847],[0.01214667]
[0.0121916],[0.01219473],[0.01219787],[0.01220101],[0.01220415],[0.01220729]
[0.01222703],[0.01223077],[0.01223451],[0.01223825],[0.01224199],[0.01224573]
[0.01225588],[0.01224551],[0.01223515],[0.01222479],[0.01221445],[0.01220411]
[0.01214378],[0.01213597],[0.01212817],[0.01212037],[0.01211258],[0.0121048]
[0.01207218],[0.01207892],[0.01208567],[0.01209242],[0.01209918],[0.01210594]
[0.01214939],[0.01215248],[0.01215557],[0.01215867],[0.01216176],[0.01216486]
[0.01216902],[0.01215738],[0.01214576],[0.01213415],[0.01212255],[0.01211096]
[0.01205658],[0.01206108],[0.01206558],[0.01207008],[0.01207458],[0.01207909]
[0.01211315],[0.01212409],[0.01213505],[0.01214602],[0.012157],[0.01216799]
[0.0122358],[0.01224735],[0.01225891],[0.01227048],[0.01228207],[0.01229366]
[0.01236007],[0.01236666],[0.01237324],[0.01237983],[0.01238643],[0.01239303]
[0.01241548],[0.01240409],[0.01239272],[0.01238135],[0.01237],[0.01235865]
[0.012301],[0.01230129],[0.01230158],[0.01230187],[0.01230216],[0.01230245]
[0.01230574],[0.01230755],[0.01230936],[0.01231116],[0.01231297],[0.01231478]
[0.01232096],[0.01231786],[0.01231477],[0.01231167],[0.01230858],[0.01230549]
[0.0122922],[0.01229482],[0.01229744],[0.01230006],[0.01230268],[0.0123053]
[0.01232211],[0.01232536],[0.01232861],[0.01233186],[0.01233511],[0.01233836]
[0.01235486],[0.01235446],[0.01235407],[0.01235368],[0.01235329],[0.0123529]
[0.01235304],[0.01235524],[0.01235744],[0.01235964],[0.01236184],[0.01236405]
[0.01237916],[0.01238273],[0.01238629],[0.01238985],[0.01239342],[0.01239698]
[0.01242609],[0.01243446],[0.01244283],[0.01245121],[0.01245959],[0.01246798]
[0.01251641],[0.01251401],[0.01251162],[0.01250922],[0.01250683],[0.01250444]
[0.01248986],[0.01248948],[0.01248911],[0.01248874],[0.01248836],[0.01248799]
[0.01250077],[0.01251581],[0.01253087],[0.01254595],[0.01256104],[0.01257616]
[0.01266019],[0.01265502],[0.01264984],[0.01264467],[0.0126395],[0.01263433]
[0.0126079],[0.01260969],[0.01261147],[0.01261326],[0.01261504],[0.01261683]
[0.01264345],[0.01265999],[0.01267655],[0.01269314],[0.01270974],[0.01272637]
[0.01281774],[0.01281293],[0.01280813],[0.01280333],[0.01279853],[0.01279373]
[0.01276571],[0.01276304],[0.01276036],[0.01275769],[0.01275502],[0.01275235]
[0.01273752],[0.01273699],[0.01273646],[0.01273593],[0.0127354],[0.01273487]
[0.01274718],[0.01276243],[0.01277769],[0.01279297],[0.01280827],[0.01282358]
[0.0129122],[0.01291433],[0.01291646],[0.01291859],[0.01292072],[0.01292285]
[0.01294631],[0.01295844],[0.01297058],[0.01298273],[0.0129949],[0.01300707]
[0.01307273],[0.01307234],[0.01307195],[0.01307156],[0.01307117],[0.01307078]
[0.01308308],[0.0130975],[0.01311194],[0.0131264],[0.01314087],[0.01315536]
[0.01323223],[0.01322945],[0.01322667],[0.01322389],[0.01322111],[0.01321833]
[0.01320528],[0.01320702],[0.01320877],[0.01321052],[0.01321227],[0.01321402]
[0.01322165],[0.01321982],[0.01321799],[0.01321617],[0.01321434],[0.01321251]
[0.01320241],[0.01320248],[0.01320256],[0.01320264],[0.01320271],[0.01320279]
[0.01321024],[0.01321725],[0.01322427],[0.01323129],[0.01323832],[0.01324535]
[0.01328025],[0.01327473],[0.01326921],[0.0132637],[0.01325818],[0.01325268]
[0.01322688],[0.01323387],[0.01324088],[0.01324788],[0.01325489],[0.0132619]
[0.01329955],[0.0132954],[0.01329125],[0.01328711],[0.01328296],[0.01327882]
[0.01325798],[0.01326183],[0.01326568],[0.01326953],[0.01327338],[0.01327723]
[0.01329131],[0.01328226],[0.01327321],[0.01326418],[0.01325515],[0.01324612]
[0.01319044],[0.01318949],[0.01318853],[0.01318757],[0.01318661],[0.01318565]
[0.01319257],[0.01320515],[0.01321774],[0.01323034],[0.01324296],[0.01325558]
[0.01333025],[0.01332928],[0.01332832],[0.01332735],[0.01332638],[0.01332541]
[0.01332258],[0.01332532],[0.01332807],[0.01333081],[0.01333356],[0.01333631]
[0.01334828],[0.01334409],[0.01333991],[0.01333574],[0.01333156],[0.01332738]
[0.01329924],[0.01329604],[0.01329283],[0.01328963],[0.01328642],[0.01328322]
[0.01327392],[0.01328381],[0.01329371],[0.01330361],[0.01331353],[0.01332345]
[0.01337874],[0.013374],[0.01336927],[0.01336454],[0.01335982],[0.01335509]
[0.01333663],[0.01334617],[0.01335571],[0.01336527],[0.01337483],[0.0133844]
[0.01343848],[0.01343567],[0.01343287],[0.01343007],[0.01342727],[0.01342446]
[0.01341747],[0.01342693],[0.01343639],[0.01344587],[0.01345535],[0.01346483]
[0.01352308],[0.01352489],[0.01352669],[0.0135285],[0.0135303],[0.01353211]
[0.01354093],[0.01353935],[0.01353777],[0.01353619],[0.0135346],[0.01353302]
[0.01353287],[0.01354187],[0.01355087],[0.01355988],[0.0135689],[0.01357792]
[0.01361248],[0.01359461],[0.01357677],[0.01355895],[0.01354115],[0.01352338]
[0.0134185],[0.01341554],[0.01341257],[0.01340961],[0.01340664],[0.01340368]
[0.01337576],[0.01336453],[0.01335331],[0.0133421],[0.0133309],[0.01331971]
[0.01326088],[0.01326493],[0.01326898],[0.01327303],[0.01327709],[0.01328114]
[0.01329891],[0.01329393],[0.01328894],[0.01328396],[0.01327898],[0.013274]
[0.01324593],[0.01324585],[0.01324577],[0.01324569],[0.01324562],[0.01324554]
[0.01323356],[0.01322204],[0.01321052],[0.01319902],[0.01318753],[0.01317604]
[0.0131141],[0.01311672],[0.01311934],[0.01312196],[0.01312458],[0.01312721]
[0.01314112],[0.01314033],[0.01313953],[0.01313874],[0.01313795],[0.01313716]
[0.0131409],[0.01314913],[0.01315736],[0.01316559],[0.01317383],[0.01318208]
[0.01323398],[0.01323885],[0.01324372],[0.01324858],[0.01325345],[0.01325833]
[0.01328639],[0.01328656],[0.01328672],[0.01328689],[0.01328706],[0.01328722]
[0.01328955],[0.01329092],[0.01329229],[0.01329366],[0.01329503],[0.0132964]
[0.01328889],[0.01327347],[0.01325807],[0.01324269],[0.01322733],[0.01321198]
[0.01310941],[0.01309516],[0.01308092],[0.01306669],[0.01305248],[0.01303829]
[0.01296456],[0.01297103],[0.0129775],[0.01298398],[0.01299046],[0.01299694]
[0.01304392],[0.01305461],[0.0130653],[0.013076],[0.01308671],[0.01309744]
[0.0131555],[0.01315344],[0.01315138],[0.01314933],[0.01314727],[0.01314521]
[0.01313464],[0.01313556],[0.01313649],[0.01313741],[0.01313833],[0.01313926]
[0.01315591],[0.01316737],[0.01317885],[0.01319033],[0.01320182],[0.01321332]
[0.01328825],[0.01329826],[0.01330829],[0.01331832],[0.01332836],[0.01333841]
[0.01339307],[0.01339268],[0.0133923],[0.01339191],[0.01339153],[0.01339114]
[0.01337814],[0.01336732],[0.01335651],[0.0133457],[0.01333491],[0.01332412]
[0.01326155],[0.01325829],[0.01325503],[0.01325176],[0.0132485],[0.01324524]
[0.01322791],[0.01322898],[0.01323005],[0.01323112],[0.01323219],[0.01323326]
[0.01323606],[0.01323278],[0.0132295],[0.01322622],[0.01322293],[0.01321965]
[0.01319373],[0.01318666],[0.01317959],[0.01317253],[0.01316547],[0.01315841]
[0.01311076],[0.01310386],[0.01309697],[0.01309007],[0.01308318],[0.0130763]
[0.01303521],[0.01303414],[0.01303306],[0.01303199],[0.01303091],[0.01302984]
[0.01301732],[0.01301107],[0.01300482],[0.01299858],[0.01299233],[0.01298609]
[0.012955],[0.01296031],[0.01296561],[0.01297092],[0.01297624],[0.01298155]
[0.01300424],[0.01299586],[0.01298748],[0.01297911],[0.01297075],[0.01296239]
[0.01292309],[0.01293252],[0.01294197],[0.01295142],[0.01296088],[0.01297035]
[0.01303274],[0.01303966],[0.01304658],[0.0130535],[0.01306043],[0.01306736]
[0.01310804],[0.01310808],[0.01310813],[0.01310817],[0.01310822],[0.01310826]
[0.01310582],[0.01310312],[0.01310042],[0.01309772],[0.01309502],[0.01309232]
[0.01306091],[0.0130455],[0.01303011],[0.01301474],[0.01299938],[0.01298405]
[0.01289184],[0.01288974],[0.01288765],[0.01288556],[0.01288347],[0.01288138]
[0.01285743],[0.01284564],[0.01283386],[0.01282209],[0.01281033],[0.01279858]
[0.01274983],[0.01276841],[0.01278701],[0.01280564],[0.0128243],[0.01284298]
[0.0128118],[0.0128195],[0.0128272],[0.0128349],[0.01284261],[0.01285033]
[0.01289408],[0.01289296],[0.01289184],[0.01289072],[0.01288959],[0.01288847]
[0.01287929],[0.01287656],[0.01287384],[0.01287111],[0.01286839],[0.01286566]
